<Date>, <Time>, <Price>, <Volume>
2014/4/16,10:07:26,2242.4,94
2014/4/16,10:07:27,2242.2,30
2014/4/16,10:07:27,2242.0,38
2014/4/16,10:07:28,2242.2,72
2014/4/16,10:07:28,2242.0,12
2014/4/16,10:07:29,2242.2,38
2014/4/16,10:07:29,2242.2,53
2014/4/16,10:07:30,2242.2,59
2014/4/16,10:07:30,2242.4,29
2014/4/16,10:07:31,2242.4,28
2014/4/16,10:07:31,2242.2,29
2014/4/16,10:07:32,2242.0,17
2014/4/16,10:07:32,2242.0,19
2014/4/16,10:07:33,2242.0,53
2014/4/16,10:07:33,2242.2,24
2014/4/16,10:07:34,2242.2,11
2014/4/16,10:07:34,2242.0,7
2014/4/16,10:07:35,2242.0,14
2014/4/16,10:07:35,2241.8,34
2014/4/16,10:07:36,2241.8,92
2014/4/16,10:07:36,2241.8,36
2014/4/16,10:07:37,2241.6,103
2014/4/16,10:07:37,2241.6,32
2014/4/16,10:07:38,2241.6,31
2014/4/16,10:07:38,2241.6,14
2014/4/16,10:07:39,2241.8,24
2014/4/16,10:07:39,2241.8,33
2014/4/16,10:07:40,2241.6,18
2014/4/16,10:07:40,2241.6,57
2014/4/16,10:07:41,2241.8,16
2014/4/16,10:07:41,2241.6,17
2014/4/16,10:07:42,2241.6,12
2014/4/16,10:07:42,2241.6,16
2014/4/16,10:07:43,2241.8,12
2014/4/16,10:07:43,2241.8,35
2014/4/16,10:07:44,2241.6,18
2014/4/16,10:07:44,2241.6,10
2014/4/16,10:07:45,2241.6,18
2014/4/16,10:07:45,2241.6,19
2014/4/16,10:07:46,2241.4,8
2014/4/16,10:07:46,2241.6,63
2014/4/16,10:07:47,2241.6,6
2014/4/16,10:07:47,2241.4,31
2014/4/16,10:07:48,2241.4,18
2014/4/16,10:07:48,2241.4,71
2014/4/16,10:07:49,2241.4,19
2014/4/16,10:07:49,2241.4,7
2014/4/16,10:07:50,2241.6,6
2014/4/16,10:07:50,2241.6,32
2014/4/16,10:07:51,2241.6,31
2014/4/16,10:07:51,2242.0,26
2014/4/16,10:07:52,2242.0,16
2014/4/16,10:07:52,2242.0,44
2014/4/16,10:07:53,2242.0,33
2014/4/16,10:07:53,2241.8,12
2014/4/16,10:07:54,2241.8,22
2014/4/16,10:07:54,2242.0,28
2014/4/16,10:07:55,2241.8,11
2014/4/16,10:07:55,2241.6,35
2014/4/16,10:07:56,2241.8,12
2014/4/16,10:07:56,2241.8,16
2014/4/16,10:07:57,2241.8,6
2014/4/16,10:07:57,2241.6,6
2014/4/16,10:07:58,2242.0,12
2014/4/16,10:07:58,2242.0,5
2014/4/16,10:07:59,2242.0,78
2014/4/16,10:07:59,2242.0,11
2014/4/16,10:08:00,2242.4,17
2014/4/16,10:08:00,2242.4,43
2014/4/16,10:08:01,2242.0,8
2014/4/16,10:08:01,2242.2,33
2014/4/16,10:08:02,2242.4,24
2014/4/16,10:08:02,2242.4,22
2014/4/16,10:08:03,2242.2,14
2014/4/16,10:08:03,2242.2,10
2014/4/16,10:08:04,2242.2,24
2014/4/16,10:08:04,2242.4,9
2014/4/16,10:08:05,2242.2,8
2014/4/16,10:08:05,2242.4,8
2014/4/16,10:08:06,2242.2,16
2014/4/16,10:08:06,2242.2,9
2014/4/16,10:08:07,2242.0,24
2014/4/16,10:08:07,2242.0,17
2014/4/16,10:08:08,2242.0,14
2014/4/16,10:08:08,2242.0,3
2014/4/16,10:08:09,2242.0,9
2014/4/16,10:08:09,2241.8,23
2014/4/16,10:08:10,2241.8,32
2014/4/16,10:08:10,2241.8,2
2014/4/16,10:08:11,2242.0,14
2014/4/16,10:08:11,2241.8,19
2014/4/16,10:08:12,2241.8,32
2014/4/16,10:08:12,2241.6,24
2014/4/16,10:08:13,2241.6,54
2014/4/16,10:08:13,2241.4,11
2014/4/16,10:08:14,2241.4,12
2014/4/16,10:08:14,2241.4,12
2014/4/16,10:08:15,2241.6,17
2014/4/16,10:08:15,2241.4,22
2014/4/16,10:08:16,2241.6,20
2014/4/16,10:08:16,2241.6,4
2014/4/16,10:08:17,2241.4,9
2014/4/16,10:08:17,2241.6,34
2014/4/16,10:08:18,2241.4,8
2014/4/16,10:08:18,2241.4,10
2014/4/16,10:08:19,2241.6,17
2014/4/16,10:08:19,2241.8,7
2014/4/16,10:08:20,2241.8,13
2014/4/16,10:08:20,2241.8,10
2014/4/16,10:08:21,2241.8,25
2014/4/16,10:08:21,2241.8,61
2014/4/16,10:08:22,2242.2,45
2014/4/16,10:08:22,2242.0,12
2014/4/16,10:08:23,2242.2,12
2014/4/16,10:08:23,2242.0,10
2014/4/16,10:08:24,2242.2,7
2014/4/16,10:08:24,2242.2,18
2014/4/16,10:08:25,2242.2,12
2014/4/16,10:08:25,2242.2,9
2014/4/16,10:08:26,2242.2,5
2014/4/16,10:08:26,2242.2,7
2014/4/16,10:08:27,2242.2,5
2014/4/16,10:08:27,2242.4,6
2014/4/16,10:08:28,2242.4,10
2014/4/16,10:08:28,2242.4,18
2014/4/16,10:08:29,2242.6,17
2014/4/16,10:08:29,2242.4,32
2014/4/16,10:08:30,2242.8,14
2014/4/16,10:08:30,2242.6,6
2014/4/16,10:08:31,2242.8,16
2014/4/16,10:08:31,2242.8,6
2014/4/16,10:08:32,2242.6,35
2014/4/16,10:08:32,2242.8,38
2014/4/16,10:08:33,2242.8,30
2014/4/16,10:08:33,2243.0,16
2014/4/16,10:08:34,2243.0,22
2014/4/16,10:08:34,2243.0,16
2014/4/16,10:08:35,2243.0,17
2014/4/16,10:08:35,2243.0,21
2014/4/16,10:08:36,2242.8,50
2014/4/16,10:08:36,2243.0,7
2014/4/16,10:08:37,2242.8,5
2014/4/16,10:08:37,2243.0,4
2014/4/16,10:08:38,2242.8,16
2014/4/16,10:08:38,2242.6,13
2014/4/16,10:08:39,2242.8,12
2014/4/16,10:08:39,2242.8,1
2014/4/16,10:08:40,2242.8,12
2014/4/16,10:08:40,2242.8,8
2014/4/16,10:08:41,2242.6,8
2014/4/16,10:08:41,2242.8,15
2014/4/16,10:08:42,2242.8,13
2014/4/16,10:08:42,2242.6,16
2014/4/16,10:08:43,2242.8,8
2014/4/16,10:08:43,2242.6,26
2014/4/16,10:08:44,2242.6,12
2014/4/16,10:08:44,2242.4,3
2014/4/16,10:08:45,2242.4,3
2014/4/16,10:08:45,2242.4,1
2014/4/16,10:08:46,2242.4,37
2014/4/16,10:08:46,2242.6,26
2014/4/16,10:08:47,2242.4,17
2014/4/16,10:08:47,2242.4,19
2014/4/16,10:08:48,2242.2,6
2014/4/16,10:08:48,2242.4,12
2014/4/16,10:08:49,2242.2,7
2014/4/16,10:08:49,2242.2,16
2014/4/16,10:08:50,2242.2,6
2014/4/16,10:08:50,2242.2,26
2014/4/16,10:08:51,2242.2,100
2014/4/16,10:08:51,2242.0,12
2014/4/16,10:08:52,2241.8,13
2014/4/16,10:08:52,2241.8,4
2014/4/16,10:08:53,2241.8,26
2014/4/16,10:08:53,2241.6,12
2014/4/16,10:08:54,2241.6,8
2014/4/16,10:08:54,2241.8,18
2014/4/16,10:08:55,2241.6,26
2014/4/16,10:08:55,2241.4,12
2014/4/16,10:08:56,2241.4,15
2014/4/16,10:08:56,2241.4,31
2014/4/16,10:08:57,2241.4,9
2014/4/16,10:08:57,2241.6,7
2014/4/16,10:08:58,2241.6,30
2014/4/16,10:08:58,2241.8,8
2014/4/16,10:08:59,2241.8,17
2014/4/16,10:08:59,2241.8,7
2014/4/16,10:09:00,2241.6,38
2014/4/16,10:09:00,2241.4,79
2014/4/16,10:09:01,2241.2,104
2014/4/16,10:09:01,2241.0,116
2014/4/16,10:09:02,2241.0,163
2014/4/16,10:09:02,2241.0,100
2014/4/16,10:09:03,2240.8,39
2014/4/16,10:09:03,2241.0,64
2014/4/16,10:09:04,2241.0,61
2014/4/16,10:09:04,2241.2,14
2014/4/16,10:09:05,2241.0,37
2014/4/16,10:09:05,2241.0,64
2014/4/16,10:09:06,2241.2,13
2014/4/16,10:09:06,2241.2,20
2014/4/16,10:09:07,2241.2,30
2014/4/16,10:09:07,2241.0,14
2014/4/16,10:09:08,2241.0,38
2014/4/16,10:09:08,2241.2,15
2014/4/16,10:09:09,2241.4,14
2014/4/16,10:09:09,2241.4,6
2014/4/16,10:09:10,2241.4,28
2014/4/16,10:09:10,2241.4,22
2014/4/16,10:09:11,2241.2,32
2014/4/16,10:09:11,2241.2,15
2014/4/16,10:09:12,2241.6,21
2014/4/16,10:09:12,2241.2,73
2014/4/16,10:09:13,2241.4,6
2014/4/16,10:09:13,2241.2,16
2014/4/16,10:09:14,2241.2,5
2014/4/16,10:09:14,2241.0,20
2014/4/16,10:09:15,2241.0,9
2014/4/16,10:09:15,2240.8,29
2014/4/16,10:09:16,2241.0,10
2014/4/16,10:09:16,2241.2,8
2014/4/16,10:09:17,2241.0,13
2014/4/16,10:09:17,2241.2,75
2014/4/16,10:09:18,2241.4,34
2014/4/16,10:09:18,2241.2,17
2014/4/16,10:09:19,2241.2,13
2014/4/16,10:09:19,2241.0,2
2014/4/16,10:09:20,2241.0,17
2014/4/16,10:09:20,2241.0,7
2014/4/16,10:09:21,2241.4,8
2014/4/16,10:09:21,2241.4,10
2014/4/16,10:09:22,2241.2,4
2014/4/16,10:09:22,2241.2,4
2014/4/16,10:09:23,2241.4,9
2014/4/16,10:09:23,2241.2,12
2014/4/16,10:09:24,2241.2,9
2014/4/16,10:09:24,2241.4,4
2014/4/16,10:09:25,2241.4,13
2014/4/16,10:09:25,2241.4,4
2014/4/16,10:09:26,2241.6,3
2014/4/16,10:09:26,2241.6,7
2014/4/16,10:09:27,2241.0,24
2014/4/16,10:09:27,2241.4,39
2014/4/16,10:09:28,2241.0,6
2014/4/16,10:09:28,2241.2,5
2014/4/16,10:09:29,2241.0,26
2014/4/16,10:09:29,2241.0,35
2014/4/16,10:09:30,2241.2,36
2014/4/16,10:09:30,2241.4,47
2014/4/16,10:09:31,2241.2,4
2014/4/16,10:09:31,2241.4,40
2014/4/16,10:09:32,2241.4,7
2014/4/16,10:09:32,2241.4,8
2014/4/16,10:09:33,2241.4,2
2014/4/16,10:09:33,2241.6,4
2014/4/16,10:09:34,2241.8,35
2014/4/16,10:09:34,2242.0,51
2014/4/16,10:09:35,2242.2,9
2014/4/16,10:09:35,2242.2,23
2014/4/16,10:09:36,2242.0,11
2014/4/16,10:09:36,2242.0,12
2014/4/16,10:09:37,2241.8,10
2014/4/16,10:09:37,2241.6,8
2014/4/16,10:09:38,2241.6,12
2014/4/16,10:09:38,2241.6,1
2014/4/16,10:09:39,2241.6,4
2014/4/16,10:09:39,2241.6,6
2014/4/16,10:09:40,2241.6,2
2014/4/16,10:09:40,2241.6,21
2014/4/16,10:09:41,2241.8,10
2014/4/16,10:09:41,2241.8,19
2014/4/16,10:09:42,2241.6,5
2014/4/16,10:09:42,2241.6,21
2014/4/16,10:09:43,2241.6,8
2014/4/16,10:09:43,2241.6,4
2014/4/16,10:09:44,2241.6,5
2014/4/16,10:09:44,2241.4,13
2014/4/16,10:09:45,2241.6,10
2014/4/16,10:09:45,2241.6,2
2014/4/16,10:09:46,2241.4,1
2014/4/16,10:09:47,2241.6,4
2014/4/16,10:09:47,2241.4,6
2014/4/16,10:09:48,2241.6,8
2014/4/16,10:09:48,2241.6,7
2014/4/16,10:09:49,2241.4,1
2014/4/16,10:09:49,2241.4,1
2014/4/16,10:09:50,2241.8,53
2014/4/16,10:09:50,2241.8,1
2014/4/16,10:09:51,2241.8,17
2014/4/16,10:09:52,2242.0,7
2014/4/16,10:09:53,2242.0,9
2014/4/16,10:09:53,2242.0,40
2014/4/16,10:09:54,2242.0,13
2014/4/16,10:09:54,2242.0,4
2014/4/16,10:09:55,2241.6,20
2014/4/16,10:09:55,2241.4,14
2014/4/16,10:09:56,2241.6,10
2014/4/16,10:09:56,2241.4,10
2014/4/16,10:09:57,2241.0,61
2014/4/16,10:09:57,2241.2,41
2014/4/16,10:09:58,2241.2,8
2014/4/16,10:09:58,2241.4,13
2014/4/16,10:09:59,2241.4,12
2014/4/16,10:09:59,2241.2,12
2014/4/16,10:10:00,2241.4,37
2014/4/16,10:10:00,2240.8,69
2014/4/16,10:10:01,2241.2,60
2014/4/16,10:10:01,2241.0,70
2014/4/16,10:10:02,2240.8,41
2014/4/16,10:10:02,2240.6,24
2014/4/16,10:10:03,2240.4,154
2014/4/16,10:10:03,2240.4,106
2014/4/16,10:10:04,2240.4,82
2014/4/16,10:10:04,2240.6,34
2014/4/16,10:10:05,2240.6,14
2014/4/16,10:10:05,2240.4,19
2014/4/16,10:10:06,2240.8,15
2014/4/16,10:10:06,2240.8,19
2014/4/16,10:10:07,2240.6,34
2014/4/16,10:10:07,2240.8,41
2014/4/16,10:10:08,2241.0,13
2014/4/16,10:10:08,2241.0,11
2014/4/16,10:10:09,2241.0,61
2014/4/16,10:10:09,2241.0,13
2014/4/16,10:10:10,2240.8,33
2014/4/16,10:10:10,2241.0,34
2014/4/16,10:10:11,2241.0,12
2014/4/16,10:10:11,2241.2,10
2014/4/16,10:10:12,2241.2,8
2014/4/16,10:10:12,2241.2,63
2014/4/16,10:10:13,2241.0,10
2014/4/16,10:10:13,2240.8,10
2014/4/16,10:10:14,2240.8,9
2014/4/16,10:10:14,2240.8,10
2014/4/16,10:10:15,2240.8,6
2014/4/16,10:10:15,2240.8,5
2014/4/16,10:10:16,2240.8,3
2014/4/16,10:10:16,2240.8,22
2014/4/16,10:10:17,2240.6,11
2014/4/16,10:10:17,2240.8,21
2014/4/16,10:10:18,2240.8,33
2014/4/16,10:10:18,2240.6,1
2014/4/16,10:10:19,2240.8,6
2014/4/16,10:10:20,2241.0,25
2014/4/16,10:10:20,2241.0,4
2014/4/16,10:10:21,2241.0,2
2014/4/16,10:10:21,2240.8,17
2014/4/16,10:10:22,2240.8,2
2014/4/16,10:10:22,2240.8,3
2014/4/16,10:10:23,2240.8,1
2014/4/16,10:10:23,2241.0,12
2014/4/16,10:10:24,2240.8,7
2014/4/16,10:10:24,2240.6,5
2014/4/16,10:10:25,2240.6,2
2014/4/16,10:10:25,2240.6,23
2014/4/16,10:10:26,2240.6,32
2014/4/16,10:10:26,2240.4,40
2014/4/16,10:10:27,2240.2,43
2014/4/16,10:10:27,2240.2,231
2014/4/16,10:10:28,2240.0,208
2014/4/16,10:10:28,2239.6,194
2014/4/16,10:10:29,2239.6,153
2014/4/16,10:10:29,2239.2,198
2014/4/16,10:10:30,2239.0,180
2014/4/16,10:10:30,2239.4,168
2014/4/16,10:10:31,2239.2,100
2014/4/16,10:10:31,2239.6,189
2014/4/16,10:10:32,2239.6,116
2014/4/16,10:10:32,2239.8,67
2014/4/16,10:10:33,2239.6,81
2014/4/16,10:10:33,2239.6,33
2014/4/16,10:10:34,2239.4,104
2014/4/16,10:10:34,2239.6,29
2014/4/16,10:10:35,2239.6,46
2014/4/16,10:10:35,2239.8,46
2014/4/16,10:10:36,2239.8,23
2014/4/16,10:10:36,2239.8,37
2014/4/16,10:10:37,2239.8,42
2014/4/16,10:10:37,2239.6,69
2014/4/16,10:10:38,2239.8,15
2014/4/16,10:10:38,2239.6,12
2014/4/16,10:10:39,2239.8,24
2014/4/16,10:10:39,2239.8,15
2014/4/16,10:10:40,2239.6,21
2014/4/16,10:10:40,2239.8,14
2014/4/16,10:10:41,2240.0,23
2014/4/16,10:10:41,2239.8,7
2014/4/16,10:10:42,2239.8,21
2014/4/16,10:10:42,2239.8,23
2014/4/16,10:10:43,2240.0,16
2014/4/16,10:10:43,2240.0,33
2014/4/16,10:10:44,2239.6,13
2014/4/16,10:10:44,2239.6,27
2014/4/16,10:10:45,2239.4,13
2014/4/16,10:10:45,2239.4,19
2014/4/16,10:10:46,2239.4,14
2014/4/16,10:10:46,2239.6,29
2014/4/16,10:10:47,2239.4,33
2014/4/16,10:10:47,2239.4,28
2014/4/16,10:10:48,2239.6,34
2014/4/16,10:10:48,2239.8,18
2014/4/16,10:10:49,2239.6,30
2014/4/16,10:10:49,2239.6,23
2014/4/16,10:10:50,2239.4,6
2014/4/16,10:10:50,2239.6,27
2014/4/16,10:10:51,2239.4,9
2014/4/16,10:10:51,2239.4,12
2014/4/16,10:10:52,2239.2,22
2014/4/16,10:10:52,2239.4,5
2014/4/16,10:10:53,2239.2,14
2014/4/16,10:10:53,2239.4,22
2014/4/16,10:10:54,2239.2,13
2014/4/16,10:10:54,2239.2,11
2014/4/16,10:10:55,2239.2,77
2014/4/16,10:10:55,2239.4,43
2014/4/16,10:10:56,2239.2,17
2014/4/16,10:10:56,2239.2,18
2014/4/16,10:10:57,2239.2,3
2014/4/16,10:10:57,2239.2,66
2014/4/16,10:10:58,2239.6,4
2014/4/16,10:10:58,2239.4,9
2014/4/16,10:10:59,2239.6,18
2014/4/16,10:10:59,2239.6,11
2014/4/16,10:11:00,2239.8,31
2014/4/16,10:11:00,2239.6,53
2014/4/16,10:11:01,2240.0,36
2014/4/16,10:11:01,2240.0,36
2014/4/16,10:11:02,2240.0,44
2014/4/16,10:11:02,2240.0,49
2014/4/16,10:11:03,2240.2,37
2014/4/16,10:11:03,2240.0,32
2014/4/16,10:11:04,2240.0,49
2014/4/16,10:11:04,2240.0,12
2014/4/16,10:11:05,2240.0,16
2014/4/16,10:11:05,2240.2,88
2014/4/16,10:11:06,2240.0,14
2014/4/16,10:11:06,2239.6,36
2014/4/16,10:11:07,2240.0,4
2014/4/16,10:11:07,2240.0,12
2014/4/16,10:11:08,2239.8,18
2014/4/16,10:11:08,2239.8,7
2014/4/16,10:11:09,2240.0,9
2014/4/16,10:11:09,2239.8,26
2014/4/16,10:11:10,2239.8,30
2014/4/16,10:11:10,2239.8,32
2014/4/16,10:11:11,2240.0,6
2014/4/16,10:11:11,2240.0,12
2014/4/16,10:11:12,2239.8,29
2014/4/16,10:11:12,2240.0,17
2014/4/16,10:11:13,2240.2,18
2014/4/16,10:11:13,2240.2,36
2014/4/16,10:11:14,2240.0,12
2014/4/16,10:11:14,2240.0,17
2014/4/16,10:11:15,2240.2,31
2014/4/16,10:11:15,2240.2,38
2014/4/16,10:11:16,2240.0,13
2014/4/16,10:11:16,2240.0,15
2014/4/16,10:11:17,2240.4,15
2014/4/16,10:11:17,2240.2,39
2014/4/16,10:11:18,2240.2,26
2014/4/16,10:11:18,2240.2,16
2014/4/16,10:11:19,2240.2,12
2014/4/16,10:11:19,2240.2,13
2014/4/16,10:11:20,2240.4,11
2014/4/16,10:11:20,2240.2,11
2014/4/16,10:11:21,2240.4,28
2014/4/16,10:11:21,2240.4,29
2014/4/16,10:11:22,2240.4,24
2014/4/16,10:11:22,2240.2,17
2014/4/16,10:11:23,2240.2,5
2014/4/16,10:11:23,2240.0,14
2014/4/16,10:11:24,2240.2,6
2014/4/16,10:11:24,2240.2,30
2014/4/16,10:11:25,2240.4,1
2014/4/16,10:11:25,2240.2,22
2014/4/16,10:11:26,2240.4,27
2014/4/16,10:11:26,2240.4,7
2014/4/16,10:11:27,2240.4,7
2014/4/16,10:11:27,2240.4,29
2014/4/16,10:11:28,2240.4,16
2014/4/16,10:11:28,2240.4,18
2014/4/16,10:11:29,2240.4,5
2014/4/16,10:11:29,2240.4,18
2014/4/16,10:11:30,2240.6,15
2014/4/16,10:11:30,2240.6,110
2014/4/16,10:11:31,2240.8,28
2014/4/16,10:11:31,2240.6,14
2014/4/16,10:11:32,2240.8,31
2014/4/16,10:11:32,2240.8,22
2014/4/16,10:11:33,2240.8,9
2014/4/16,10:11:33,2241.0,14
2014/4/16,10:11:34,2240.8,23
2014/4/16,10:11:34,2240.8,12
2014/4/16,10:11:35,2240.8,29
2014/4/16,10:11:35,2240.8,15
2014/4/16,10:11:36,2240.6,15
2014/4/16,10:11:36,2240.4,32
2014/4/16,10:11:37,2240.6,46
2014/4/16,10:11:37,2240.4,21
2014/4/16,10:11:38,2240.4,5
2014/4/16,10:11:38,2240.2,22
2014/4/16,10:11:39,2240.4,4
2014/4/16,10:11:39,2240.4,20
2014/4/16,10:11:40,2240.6,3
2014/4/16,10:11:40,2240.4,9
2014/4/16,10:11:41,2240.6,4
2014/4/16,10:11:41,2240.6,7
2014/4/16,10:11:42,2240.6,5
2014/4/16,10:11:42,2240.6,5
2014/4/16,10:11:43,2240.4,24
2014/4/16,10:11:43,2240.2,17
2014/4/16,10:11:44,2240.6,4
2014/4/16,10:11:44,2240.4,7
2014/4/16,10:11:45,2240.4,12
2014/4/16,10:11:45,2240.4,5
2014/4/16,10:11:46,2240.6,13
2014/4/16,10:11:46,2240.4,3
2014/4/16,10:11:47,2240.4,3
2014/4/16,10:11:47,2240.6,10
2014/4/16,10:11:48,2240.6,1
2014/4/16,10:11:48,2240.4,11
2014/4/16,10:11:49,2240.4,5
2014/4/16,10:11:49,2240.4,4
2014/4/16,10:11:50,2240.6,3
2014/4/16,10:11:50,2240.4,1
2014/4/16,10:11:51,2240.6,3
2014/4/16,10:11:51,2240.6,11
2014/4/16,10:11:52,2240.4,3
2014/4/16,10:11:52,2240.2,49
2014/4/16,10:11:53,2240.2,6
2014/4/16,10:11:53,2240.2,5
2014/4/16,10:11:54,2240.4,15
2014/4/16,10:11:54,2240.4,37
2014/4/16,10:11:55,2240.4,3
2014/4/16,10:11:55,2240.4,11
2014/4/16,10:11:56,2240.6,2
2014/4/16,10:11:56,2240.4,2
2014/4/16,10:11:57,2240.6,4
2014/4/16,10:11:57,2240.4,2
2014/4/16,10:11:58,2240.4,5
2014/4/16,10:11:58,2240.2,11
2014/4/16,10:11:59,2240.2,18
2014/4/16,10:11:59,2240.4,7
2014/4/16,10:12:00,2240.4,25
2014/4/16,10:12:00,2239.6,436
2014/4/16,10:12:01,2239.2,43
2014/4/16,10:12:01,2238.8,91
2014/4/16,10:12:02,2238.6,193
2014/4/16,10:12:02,2238.6,106
2014/4/16,10:12:03,2238.2,166
2014/4/16,10:12:03,2238.2,98
2014/4/16,10:12:04,2238.0,80
2014/4/16,10:12:04,2238.0,67
2014/4/16,10:12:05,2238.2,153
2014/4/16,10:12:05,2238.2,84
2014/4/16,10:12:06,2238.2,30
2014/4/16,10:12:06,2238.4,40
2014/4/16,10:12:07,2238.4,34
2014/4/16,10:12:07,2238.8,32
2014/4/16,10:12:08,2238.4,48
2014/4/16,10:12:08,2238.8,17
2014/4/16,10:12:09,2238.8,22
2014/4/16,10:12:09,2238.4,50
2014/4/16,10:12:10,2238.6,18
2014/4/16,10:12:10,2239.0,54
2014/4/16,10:12:11,2238.8,52
2014/4/16,10:12:11,2238.8,16
2014/4/16,10:12:12,2238.4,15
2014/4/16,10:12:12,2238.6,19
2014/4/16,10:12:13,2238.6,53
2014/4/16,10:12:13,2238.4,29
2014/4/16,10:12:14,2238.2,17
2014/4/16,10:12:14,2238.2,27
2014/4/16,10:12:15,2238.0,61
2014/4/16,10:12:15,2238.0,49
2014/4/16,10:12:16,2237.8,68
2014/4/16,10:12:16,2237.6,107
2014/4/16,10:12:17,2237.4,81
2014/4/16,10:12:17,2237.6,77
2014/4/16,10:12:18,2237.2,43
2014/4/16,10:12:18,2237.2,68
2014/4/16,10:12:19,2237.2,46
2014/4/16,10:12:19,2237.4,74
2014/4/16,10:12:20,2237.2,19
2014/4/16,10:12:20,2237.2,47
2014/4/16,10:12:21,2237.4,82
2014/4/16,10:12:21,2237.4,62
2014/4/16,10:12:22,2237.0,33
2014/4/16,10:12:22,2237.0,132
2014/4/16,10:12:23,2237.2,71
2014/4/16,10:12:23,2237.2,52
2014/4/16,10:12:24,2237.0,91
2014/4/16,10:12:24,2237.0,25
2014/4/16,10:12:25,2236.8,21
2014/4/16,10:12:25,2236.8,44
2014/4/16,10:12:26,2236.8,21
2014/4/16,10:12:26,2236.6,45
2014/4/16,10:12:27,2236.6,30
2014/4/16,10:12:27,2236.6,86
2014/4/16,10:12:28,2236.4,48
2014/4/16,10:12:28,2236.4,81
2014/4/16,10:12:29,2236.4,72
2014/4/16,10:12:29,2237.0,60
2014/4/16,10:12:30,2236.4,39
2014/4/16,10:12:30,2236.4,54
2014/4/16,10:12:31,2237.0,64
2014/4/16,10:12:31,2236.8,33
2014/4/16,10:12:32,2236.8,11
2014/4/16,10:12:32,2237.0,108
2014/4/16,10:12:33,2236.6,52
2014/4/16,10:12:33,2236.8,17
2014/4/16,10:12:34,2236.8,30
2014/4/16,10:12:34,2237.0,23
2014/4/16,10:12:35,2236.8,46
2014/4/16,10:12:35,2237.0,36
2014/4/16,10:12:36,2237.2,16
2014/4/16,10:12:36,2237.0,51
2014/4/16,10:12:37,2237.4,21
2014/4/16,10:12:37,2237.4,39
2014/4/16,10:12:38,2237.0,37
2014/4/16,10:12:38,2237.4,40
2014/4/16,10:12:39,2237.0,19
2014/4/16,10:12:39,2237.4,26
2014/4/16,10:12:40,2237.4,15
2014/4/16,10:12:40,2237.2,14
2014/4/16,10:12:41,2237.4,9
2014/4/16,10:12:41,2237.0,22
2014/4/16,10:12:42,2237.0,8
2014/4/16,10:12:42,2237.0,15
2014/4/16,10:12:43,2237.0,20
2014/4/16,10:12:43,2237.2,19
2014/4/16,10:12:44,2237.0,24
2014/4/16,10:12:44,2237.2,19
2014/4/16,10:12:45,2237.0,12
2014/4/16,10:12:45,2237.0,27
2014/4/16,10:12:46,2237.2,26
2014/4/16,10:12:46,2237.0,10
2014/4/16,10:12:47,2237.2,34
2014/4/16,10:12:47,2237.0,23
2014/4/16,10:12:48,2237.0,8
2014/4/16,10:12:48,2237.2,14
2014/4/16,10:12:49,2237.4,18
2014/4/16,10:12:49,2237.0,17
2014/4/16,10:12:50,2237.2,11
2014/4/16,10:12:50,2237.2,6
2014/4/16,10:12:51,2237.2,35
2014/4/16,10:12:51,2237.0,16
2014/4/16,10:12:52,2237.4,43
2014/4/16,10:12:52,2237.2,12
2014/4/16,10:12:53,2237.2,25
2014/4/16,10:12:53,2237.4,17
2014/4/16,10:12:54,2237.2,9
2014/4/16,10:12:54,2237.2,18
2014/4/16,10:12:55,2237.2,19
2014/4/16,10:12:55,2237.4,6
2014/4/16,10:12:56,2237.2,2
2014/4/16,10:12:56,2237.2,39
2014/4/16,10:12:57,2237.4,3
2014/4/16,10:12:57,2237.4,6
2014/4/16,10:12:58,2237.4,11
2014/4/16,10:12:58,2237.6,8
2014/4/16,10:12:59,2237.4,44
2014/4/16,10:12:59,2237.4,27
2014/4/16,10:13:00,2237.4,51
2014/4/16,10:13:00,2237.6,51
2014/4/16,10:13:01,2237.6,33
2014/4/16,10:13:01,2237.6,50
2014/4/16,10:13:02,2237.6,17
2014/4/16,10:13:02,2237.4,31
2014/4/16,10:13:03,2237.4,36
2014/4/16,10:13:03,2237.4,9
2014/4/16,10:13:04,2237.8,15
2014/4/16,10:13:04,2237.2,17
2014/4/16,10:13:05,2237.6,2
2014/4/16,10:13:05,2237.6,37
2014/4/16,10:13:06,2237.6,4
2014/4/16,10:13:06,2237.6,16
2014/4/16,10:13:07,2237.6,8
2014/4/16,10:13:07,2237.6,16
2014/4/16,10:13:08,2237.6,16
2014/4/16,10:13:08,2237.4,43
2014/4/16,10:13:09,2237.4,7
2014/4/16,10:13:09,2237.4,26
2014/4/16,10:13:10,2237.2,51
2014/4/16,10:13:10,2237.0,66
2014/4/16,10:13:11,2236.8,35
2014/4/16,10:13:11,2237.0,12
2014/4/16,10:13:12,2236.6,73
2014/4/16,10:13:12,2236.8,23
2014/4/16,10:13:13,2237.0,20
2014/4/16,10:13:13,2237.0,20
2014/4/16,10:13:14,2237.0,14
2014/4/16,10:13:14,2236.8,13
2014/4/16,10:13:15,2237.0,17
2014/4/16,10:13:15,2236.8,17
2014/4/16,10:13:16,2237.0,13
2014/4/16,10:13:16,2237.4,5
2014/4/16,10:13:17,2237.0,9
